epoch,step,train_loss,eval_loss,precision,recall,f1,accuracy
0.49333333333333335,111,0.3364,,,,,
0.49777777777777776,112,0.4589,,,,,
0.5022222222222222,113,0.4311,,,,,
0.5066666666666667,114,0.32,,,,,
0.5111111111111111,115,0.3327,,,,,
0.5155555555555555,116,0.7162,,,,,
0.52,117,0.5845,,,,,
0.5244444444444445,118,0.3748,,,,,
0.5288888888888889,119,0.5208,,,,,
0.5333333333333333,120,0.2842,,,,,
0.5377777777777778,121,0.6608,,,,,
0.5422222222222223,122,0.2749,,,,,
0.5466666666666666,123,0.8847,,,,,
0.5511111111111111,124,0.9247,,,,,
0.5555555555555556,125,1.3202,,,,,
0.56,126,0.4958,,,,,
0.5644444444444444,127,0.4381,,,,,
0.5688888888888889,128,0.3453,,,,,
0.5733333333333334,129,0.3022,,,,,
0.5777777777777777,130,0.5143,,,,,
0.5822222222222222,131,0.3536,,,,,
0.5866666666666667,132,0.4606,,,,,
0.5911111111111111,133,0.339,,,,,
0.5955555555555555,134,0.5872,,,,,
0.6,135,0.4305,,,,,
0.6044444444444445,136,0.4585,,,,,
0.6088888888888889,137,0.4845,,,,,
0.6133333333333333,138,0.7411,,,,,
0.6177777777777778,139,0.3785,,,,,
0.6222222222222222,140,0.4571,,,,,
0.6266666666666667,141,0.5282,,,,,
0.6311111111111111,142,0.7545,,,,,
0.6355555555555555,143,0.5037,,,,,
0.64,144,0.4333,,,,,
0.6444444444444445,145,0.1886,,,,,
0.6488888888888888,146,0.4905,,,,,
0.6533333333333333,147,0.4048,,,,,
0.6577777777777778,148,0.2108,,,,,
0.6622222222222223,149,0.8149,,,,,
0.6666666666666666,150,0.5672,,,,,
0.6711111111111111,151,0.6413,,,,,
0.6755555555555556,152,1.1874,,,,,
0.68,153,0.4661,,,,,
0.6844444444444444,154,0.2953,,,,,
0.6888888888888889,155,0.5654,,,,,
0.6933333333333334,156,0.4806,,,,,
0.6977777777777778,157,0.347,,,,,
0.7022222222222222,158,0.2812,,,,,
0.7066666666666667,159,0.1524,,,,,
0.7111111111111111,160,0.3445,,,,,
0.7155555555555555,161,0.4415,,,,,
0.72,162,0.3539,,,,,
0.7244444444444444,163,0.1646,,,,,
0.7288888888888889,164,0.6271,,,,,
0.7333333333333333,165,0.1826,,,,,
0.7377777777777778,166,0.6544,,,,,
0.7422222222222222,167,0.398,,,,,
0.7466666666666667,168,0.4539,,,,,
0.7511111111111111,169,0.2658,,,,,
0.7555555555555555,170,0.173,,,,,
0.76,171,0.6129,,,,,
0.7644444444444445,172,0.3794,,,,,
0.7688888888888888,173,0.3254,,,,,
0.7733333333333333,174,0.2808,,,,,
0.7777777777777778,175,0.3905,,,,,
0.7822222222222223,176,0.9613,,,,,
0.7866666666666666,177,0.2273,,,,,
0.7911111111111111,178,0.4073,,,,,
0.7955555555555556,179,0.4985,,,,,
0.8,180,0.2866,,,,,
0.8044444444444444,181,0.387,,,,,
0.8088888888888889,182,0.231,,,,,
0.8133333333333334,183,0.2281,,,,,
0.8177777777777778,184,0.2057,,,,,
0.8222222222222222,185,0.235,,,,,
0.8266666666666667,186,0.5185,,,,,
0.8311111111111111,187,0.2469,,,,,
0.8355555555555556,188,0.3735,,,,,
0.84,189,0.2809,,,,,
0.8444444444444444,190,0.3129,,,,,
0.8488888888888889,191,0.3788,,,,,
0.8533333333333334,192,0.1963,,,,,
0.8577777777777778,193,0.6868,,,,,
0.8622222222222222,194,0.1224,,,,,
0.8666666666666667,195,0.3885,,,,,
0.8711111111111111,196,0.3932,,,,,
0.8755555555555555,197,0.2975,,,,,
0.88,198,0.2282,,,,,
0.8844444444444445,199,0.3389,,,,,
0.8888888888888888,200,0.444,,,,,
0.8933333333333333,201,0.5111,,,,,
0.8977777777777778,202,0.3977,,,,,
0.9022222222222223,203,0.4717,,,,,
0.9066666666666666,204,0.4602,,,,,
0.9111111111111111,205,0.3123,,,,,
0.9155555555555556,206,0.6752,,,,,
0.92,207,0.5556,,,,,
0.9244444444444444,208,0.1088,,,,,
0.9288888888888889,209,0.5829,,,,,
0.9333333333333333,210,0.5014,,,,,
0.9377777777777778,211,0.4756,,,,,
0.9422222222222222,212,1.2564,,,,,
0.9466666666666667,213,0.1427,,,,,
0.9511111111111111,214,0.3136,,,,,
0.9555555555555556,215,0.3223,,,,,
0.96,216,0.4777,,,,,
0.9644444444444444,217,0.2724,,,,,
0.9688888888888889,218,0.4641,,,,,
0.9733333333333334,219,0.4962,,,,,
0.9777777777777777,220,0.1279,,,,,
0.9822222222222222,221,0.594,,,,,
0.9866666666666667,222,0.275,,,,,
0.9911111111111112,223,0.1421,,,,,
0.9955555555555555,224,0.1214,,,,,
1.0,225,0.6629,,,,,
1.0,225,,0.3344302773475647,0.9494844993043416,0.88421926910299,0.9156904233541484,0.9045658067696353
1.0044444444444445,226,0.6201,,,,,
1.008888888888889,227,0.7137,,,,,
1.0133333333333334,228,0.4717,,,,,
1.0177777777777777,229,0.0523,,,,,
1.0222222222222221,230,0.2785,,,,,
1.0266666666666666,231,0.3303,,,,,
1.031111111111111,232,0.5417,,,,,
1.0355555555555556,233,0.446,,,,,
1.04,234,0.3161,,,,,
1.0444444444444445,235,0.2165,,,,,
1.048888888888889,236,0.2865,,,,,
1.0533333333333332,237,0.2707,,,,,
1.0577777777777777,238,0.1462,,,,,
1.0622222222222222,239,0.2069,,,,,
1.0666666666666667,240,0.3699,,,,,
1.0711111111111111,241,0.4593,,,,,
1.0755555555555556,242,0.336,,,,,
1.08,243,0.3999,,,,,
1.0844444444444445,244,0.5259,,,,,
1.0888888888888888,245,0.1676,,,,,
1.0933333333333333,246,0.0888,,,,,
1.0977777777777777,247,0.1609,,,,,
1.1022222222222222,248,0.0881,,,,,
1.1066666666666667,249,0.0537,,,,,
1.1111111111111112,250,0.2164,,,,,
1.1155555555555556,251,0.2275,,,,,
1.12,252,0.2906,,,,,
1.1244444444444444,253,0.0491,,,,,
1.1288888888888888,254,0.2233,,,,,
1.1333333333333333,255,0.4892,,,,,
1.1377777777777778,256,0.2491,,,,,
1.1422222222222222,257,0.146,,,,,
1.1466666666666667,258,0.071,,,,,
1.1511111111111112,259,0.1969,,,,,
1.1555555555555554,260,0.5288,,,,,
1.16,261,0.205,,,,,
1.1644444444444444,262,0.197,,,,,
1.1688888888888889,263,0.1717,,,,,
1.1733333333333333,264,0.354,,,,,
1.1777777777777778,265,0.3326,,,,,
1.1822222222222223,266,0.1432,,,,,
1.1866666666666668,267,0.3069,,,,,
1.1911111111111112,268,0.1464,,,,,
1.1955555555555555,269,0.3723,,,,,
1.2,270,0.5515,,,,,
1.2044444444444444,271,0.2019,,,,,
1.208888888888889,272,0.3715,,,,,
1.2133333333333334,273,0.227,,,,,
1.2177777777777778,274,0.2997,,,,,
1.2222222222222223,275,0.1635,,,,,
1.2266666666666666,276,0.5313,,,,,
1.231111111111111,277,0.2577,,,,,
1.2355555555555555,278,0.0928,,,,,
1.24,279,0.3914,,,,,
1.2444444444444445,280,0.331,,,,,
1.248888888888889,281,0.292,,,,,
1.2533333333333334,282,0.3784,,,,,
1.2577777777777777,283,0.8575,,,,,
1.2622222222222224,284,0.3895,,,,,
1.2666666666666666,285,0.1457,,,,,
1.271111111111111,286,0.223,,,,,
1.2755555555555556,287,0.529,,,,,
1.28,288,0.6389,,,,,
1.2844444444444445,289,0.1561,,,,,
1.2888888888888888,290,0.4381,,,,,
1.2933333333333334,291,0.3011,,,,,
1.2977777777777777,292,0.4003,,,,,
1.3022222222222222,293,0.2902,,,,,
1.3066666666666666,294,0.2004,,,,,
1.3111111111111111,295,0.3345,,,,,
1.3155555555555556,296,0.372,,,,,
1.32,297,0.417,,,,,
1.3244444444444445,298,0.1851,,,,,
1.3288888888888888,299,0.1996,,,,,
1.3333333333333333,300,0.3275,,,,,
1.3377777777777777,301,0.1352,,,,,
1.3422222222222222,302,0.1189,,,,,
1.3466666666666667,303,0.1021,,,,,
1.3511111111111112,304,0.2212,,,,,
1.3555555555555556,305,0.4668,,,,,
1.3599999999999999,306,0.2086,,,,,
1.3644444444444446,307,0.1718,,,,,
1.3688888888888888,308,0.5182,,,,,
1.3733333333333333,309,0.2038,,,,,
1.3777777777777778,310,0.1227,,,,,
1.3822222222222222,311,0.036,,,,,
1.3866666666666667,312,0.5926,,,,,
1.3911111111111112,313,0.2091,,,,,
1.3955555555555557,314,0.3281,,,,,
1.4,315,0.4011,,,,,
1.4044444444444444,316,0.116,,,,,
1.4088888888888889,317,0.1708,,,,,
1.4133333333333333,318,0.9204,,,,,
1.4177777777777778,319,0.344,,,,,
1.4222222222222223,320,0.1708,,,,,
1.4266666666666667,321,0.5525,,,,,
1.431111111111111,322,0.2209,,,,,
1.4355555555555555,323,0.2146,,,,,
1.44,324,0.2631,,,,,
1.4444444444444444,325,0.3349,,,,,
1.448888888888889,326,0.3414,,,,,
1.4533333333333334,327,0.6123,,,,,
1.4577777777777778,328,0.1023,,,,,
1.462222222222222,329,0.1764,,,,,
1.4666666666666668,330,0.1579,,,,,
1.471111111111111,331,0.4428,,,,,
1.4755555555555555,332,0.2495,,,,,
1.48,333,0.4719,,,,,
1.4844444444444445,334,0.0619,,,,,
1.488888888888889,335,0.1885,,,,,
1.4933333333333334,336,0.1595,,,,,
1.4977777777777779,337,0.223,,,,,
1.5022222222222221,338,0.1791,,,,,
1.5066666666666668,339,0.534,,,,,
1.511111111111111,340,0.3155,,,,,
1.5155555555555555,341,0.1758,,,,,
1.52,342,0.2057,,,,,
1.5244444444444445,343,0.6675,,,,,
1.528888888888889,344,0.3267,,,,,
1.5333333333333332,345,0.536,,,,,
1.537777777777778,346,0.5373,,,,,
1.5422222222222222,347,0.2294,,,,,
1.5466666666666666,348,0.1134,,,,,
1.551111111111111,349,0.1105,,,,,
1.5555555555555556,350,0.2433,,,,,
1.56,351,0.6036,,,,,
1.5644444444444443,352,0.214,,,,,
1.568888888888889,353,0.9305,,,,,
1.5733333333333333,354,0.2107,,,,,
1.5777777777777777,355,0.098,,,,,
1.5822222222222222,356,0.4712,,,,,
1.5866666666666667,357,0.2151,,,,,
1.5911111111111111,358,0.358,,,,,
1.5955555555555554,359,0.2623,,,,,
1.6,360,0.3086,,,,,
1.6044444444444443,361,0.0954,,,,,
1.608888888888889,362,1.1473,,,,,
1.6133333333333333,363,0.2384,,,,,
1.6177777777777778,364,0.4793,,,,,
1.6222222222222222,365,0.3632,,,,,
1.6266666666666667,366,0.248,,,,,
1.6311111111111112,367,0.4228,,,,,
1.6355555555555554,368,0.4833,,,,,
1.6400000000000001,369,0.2283,,,,,
1.6444444444444444,370,0.1961,,,,,
1.6488888888888888,371,0.3775,,,,,
1.6533333333333333,372,0.5395,,,,,
1.6577777777777778,373,0.5897,,,,,
1.6622222222222223,374,0.2973,,,,,
1.6666666666666665,375,0.2638,,,,,
1.6711111111111112,376,0.5263,,,,,
1.6755555555555555,377,0.175,,,,,
1.6800000000000002,378,0.1827,,,,,
1.6844444444444444,379,0.156,,,,,
1.6888888888888889,380,0.1226,,,,,
1.6933333333333334,381,0.3106,,,,,
1.6977777777777778,382,0.3042,,,,,
1.7022222222222223,383,0.5,,,,,
1.7066666666666666,384,0.4109,,,,,
1.7111111111111112,385,0.2452,,,,,
1.7155555555555555,386,0.387,,,,,
1.72,387,0.3536,,,,,
1.7244444444444444,388,0.3676,,,,,
1.728888888888889,389,0.5333,,,,,
1.7333333333333334,390,0.2238,,,,,
1.7377777777777776,391,0.5225,,,,,
1.7422222222222223,392,0.543,,,,,
1.7466666666666666,393,0.0699,,,,,
1.751111111111111,394,0.0632,,,,,
1.7555555555555555,395,0.2946,,,,,
1.76,396,0.3566,,,,,
1.7644444444444445,397,0.3924,,,,,
1.7688888888888887,398,0.5103,,,,,
1.7733333333333334,399,0.4624,,,,,
1.7777777777777777,400,0.6188,,,,,
1.7822222222222224,401,0.3389,,,,,
1.7866666666666666,402,0.5008,,,,,
1.791111111111111,403,0.2137,,,,,
1.7955555555555556,404,0.3241,,,,,
1.8,405,0.502,,,,,
1.8044444444444445,406,0.3194,,,,,
1.8088888888888888,407,0.9263,,,,,
1.8133333333333335,408,0.3664,,,,,
1.8177777777777777,409,0.2572,,,,,
1.8222222222222222,410,0.5144,,,,,
1.8266666666666667,411,0.2964,,,,,
1.8311111111111111,412,0.533,,,,,
1.8355555555555556,413,0.2825,,,,,
1.8399999999999999,414,0.2343,,,,,
1.8444444444444446,415,0.1831,,,,,
1.8488888888888888,416,0.18,,,,,
1.8533333333333335,417,0.7913,,,,,
1.8577777777777778,418,0.2445,,,,,
1.8622222222222222,419,0.1433,,,,,
1.8666666666666667,420,0.0966,,,,,
1.871111111111111,421,0.1721,,,,,
1.8755555555555556,422,0.4423,,,,,
1.88,423,0.1468,,,,,
1.8844444444444446,424,0.8691,,,,,
1.8888888888888888,425,0.5389,,,,,
1.8933333333333333,426,0.4246,,,,,
1.8977777777777778,427,0.1916,,,,,
1.9022222222222223,428,0.366,,,,,
1.9066666666666667,429,0.1675,,,,,
1.911111111111111,430,0.4116,,,,,
1.9155555555555557,431,0.472,,,,,
1.92,432,0.4672,,,,,
1.9244444444444444,433,0.5066,,,,,
1.9288888888888889,434,0.4371,,,,,
1.9333333333333333,435,0.6401,,,,,
1.9377777777777778,436,0.21,,,,,
1.942222222222222,437,0.2756,,,,,
1.9466666666666668,438,0.3091,,,,,
1.951111111111111,439,0.2251,,,,,
1.9555555555555557,440,0.2052,,,,,
1.96,441,0.165,,,,,
1.9644444444444444,442,0.0783,,,,,
1.968888888888889,443,0.6148,,,,,
1.9733333333333334,444,0.4988,,,,,
1.9777777777777779,445,0.1071,,,,,
1.982222222222222,446,0.3356,,,,,
1.9866666666666668,447,0.3408,,,,,
1.991111111111111,448,0.2415,,,,,
1.9955555555555555,449,0.249,,,,,
2.0,450,0.1247,,,,,
2.0,450,,0.2927926182746887,0.9595105908978394,0.9014617940199335,0.9295808424262149,0.9247350476503451
2.0044444444444443,451,0.1946,,,,,
2.008888888888889,452,0.1056,,,,,
2.013333333333333,453,0.3169,,,,,
2.017777777777778,454,0.3514,,,,,
2.022222222222222,455,0.3735,,,,,
2.026666666666667,456,0.3769,,,,,
2.031111111111111,457,0.3055,,,,,
2.0355555555555553,458,0.4577,,,,,
2.04,459,0.2392,,,,,
2.0444444444444443,460,0.174,,,,,
2.048888888888889,461,0.6981,,,,,
2.0533333333333332,462,0.3895,,,,,
2.057777777777778,463,0.2797,,,,,
2.062222222222222,464,0.2256,,,,,
2.066666666666667,465,0.2873,,,,,
2.071111111111111,466,0.3441,,,,,
2.0755555555555554,467,0.0877,,,,,
2.08,468,0.1285,,,,,
2.0844444444444443,469,0.2531,,,,,
2.088888888888889,470,0.3297,,,,,
2.0933333333333333,471,0.3184,,,,,
2.097777777777778,472,0.3607,,,,,
2.102222222222222,473,0.3504,,,,,
2.1066666666666665,474,0.6078,,,,,
2.111111111111111,475,0.4379,,,,,
2.1155555555555554,476,0.3261,,,,,
2.12,477,0.2033,,,,,
2.1244444444444444,478,0.1598,,,,,
2.128888888888889,479,0.1847,,,,,
2.1333333333333333,480,0.3869,,,,,
2.137777777777778,481,0.4698,,,,,
2.1422222222222222,482,0.3707,,,,,
2.1466666666666665,483,0.2471,,,,,
2.151111111111111,484,0.038,,,,,
2.1555555555555554,485,0.3677,,,,,
2.16,486,0.212,,,,,
2.1644444444444444,487,0.2336,,,,,
2.168888888888889,488,0.1646,,,,,
2.1733333333333333,489,0.1291,,,,,
2.1777777777777776,490,0.2629,,,,,
2.1822222222222223,491,0.1001,,,,,
2.1866666666666665,492,0.3378,,,,,
2.1911111111111112,493,0.2515,,,,,
2.1955555555555555,494,0.1535,,,,,
2.2,495,0.3527,,,,,
2.2044444444444444,496,0.5575,,,,,
2.2088888888888887,497,0.2393,,,,,
2.2133333333333334,498,0.4621,,,,,
2.2177777777777776,499,0.2039,,,,,
2.2222222222222223,500,0.4251,,,,,
2.2266666666666666,501,0.3353,,,,,
2.2311111111111113,502,0.35,,,,,
2.2355555555555555,503,0.1037,,,,,
2.24,504,0.2704,,,,,
2.2444444444444445,505,0.2959,,,,,
2.2488888888888887,506,0.3561,,,,,
2.2533333333333334,507,0.0843,,,,,
2.2577777777777777,508,0.1755,,,,,
2.2622222222222224,509,0.1766,,,,,
2.2666666666666666,510,0.2421,,,,,
2.2711111111111113,511,0.2594,,,,,
2.2755555555555556,512,0.692,,,,,
2.2800000000000002,513,0.1232,,,,,
2.2844444444444445,514,0.933,,,,,
2.2888888888888888,515,0.4728,,,,,
2.2933333333333334,516,0.3137,,,,,
2.2977777777777777,517,0.2043,,,,,
2.3022222222222224,518,0.1621,,,,,
2.3066666666666666,519,0.7154,,,,,
2.311111111111111,520,0.3124,,,,,
2.3155555555555556,521,0.23,,,,,
2.32,522,0.2937,,,,,
2.3244444444444445,523,0.0854,,,,,
2.328888888888889,524,0.3902,,,,,
2.3333333333333335,525,0.1389,,,,,
2.3377777777777777,526,0.5438,,,,,
2.3422222222222224,527,0.165,,,,,
2.3466666666666667,528,0.4491,,,,,
2.351111111111111,529,0.1894,,,,,
2.3555555555555556,530,0.3481,,,,,
2.36,531,0.2958,,,,,
2.3644444444444446,532,0.2467,,,,,
2.368888888888889,533,0.4489,,,,,
2.3733333333333335,534,0.1341,,,,,
2.3777777777777778,535,0.0758,,,,,
2.3822222222222225,536,0.3405,,,,,
2.3866666666666667,537,0.3656,,,,,
2.391111111111111,538,0.2361,,,,,
2.3955555555555557,539,0.5035,,,,,
2.4,540,0.149,,,,,
2.4044444444444446,541,0.3944,,,,,
2.408888888888889,542,0.4048,,,,,
2.413333333333333,543,0.8643,,,,,
2.417777777777778,544,0.1827,,,,,
2.422222222222222,545,0.1292,,,,,
2.4266666666666667,546,0.3399,,,,,
2.431111111111111,547,0.4035,,,,,
2.4355555555555557,548,0.3166,,,,,
2.44,549,0.0522,,,,,
2.4444444444444446,550,0.07,,,,,
2.448888888888889,551,0.3621,,,,,
2.453333333333333,552,0.3174,,,,,
2.457777777777778,553,0.3943,,,,,
2.462222222222222,554,0.0927,,,,,
2.466666666666667,555,0.2377,,,,,
2.471111111111111,556,0.3208,,,,,
2.4755555555555557,557,0.1864,,,,,
2.48,558,0.6126,,,,,
2.4844444444444447,559,0.2222,,,,,
2.488888888888889,560,0.3014,,,,,
2.493333333333333,561,0.1298,,,,,
2.497777777777778,562,0.1524,,,,,
2.502222222222222,563,0.2889,,,,,
2.506666666666667,564,0.1048,,,,,
2.511111111111111,565,0.1471,,,,,
2.5155555555555553,566,0.0698,,,,,
2.52,567,0.1524,,,,,
2.5244444444444447,568,0.7071,,,,,
2.528888888888889,569,0.2352,,,,,
2.533333333333333,570,0.2405,,,,,
2.537777777777778,571,0.3664,,,,,
2.542222222222222,572,0.5435,,,,,
2.546666666666667,573,0.0685,,,,,
2.551111111111111,574,0.55,,,,,
2.5555555555555554,575,0.5143,,,,,
2.56,576,0.4418,,,,,
2.5644444444444443,577,0.265,,,,,
2.568888888888889,578,0.0841,,,,,
2.5733333333333333,579,0.102,,,,,
2.5777777777777775,580,0.3515,,,,,
2.582222222222222,581,0.2459,,,,,
2.586666666666667,582,0.3455,,,,,
2.591111111111111,583,0.2068,,,,,
2.5955555555555554,584,0.7908,,,,,
2.6,585,0.5,,,,,
2.6044444444444443,586,0.5006,,,,,
2.608888888888889,587,0.0985,,,,,
2.6133333333333333,588,0.1608,,,,,
2.6177777777777775,589,0.3658,,,,,
2.6222222222222222,590,0.4414,,,,,
2.626666666666667,591,0.2329,,,,,
2.631111111111111,592,0.4173,,,,,
2.6355555555555554,593,0.2491,,,,,
2.64,594,0.1292,,,,,
2.6444444444444444,595,0.3735,,,,,
2.648888888888889,596,0.2018,,,,,
2.6533333333333333,597,0.3191,,,,,
2.6577777777777776,598,0.1772,,,,,
2.6622222222222223,599,0.2222,,,,,
2.6666666666666665,600,0.2858,,,,,
2.671111111111111,601,0.3127,,,,,
2.6755555555555555,602,0.3478,,,,,
2.68,603,0.2713,,,,,
2.6844444444444444,604,0.5825,,,,,
2.688888888888889,605,0.2375,,,,,
2.6933333333333334,606,0.1299,,,,,
2.6977777777777776,607,0.2587,,,,,
2.7022222222222223,608,0.131,,,,,
2.7066666666666666,609,0.1182,,,,,
2.7111111111111112,610,0.2127,,,,,
2.7155555555555555,611,0.193,,,,,
2.7199999999999998,612,0.2726,,,,,
2.7244444444444444,613,0.3579,,,,,
2.728888888888889,614,0.5461,,,,,
2.7333333333333334,615,0.185,,,,,
2.7377777777777776,616,0.1988,,,,,
2.7422222222222223,617,0.2616,,,,,
2.7466666666666666,618,0.19,,,,,
2.7511111111111113,619,0.0491,,,,,
2.7555555555555555,620,0.064,,,,,
2.76,621,0.1649,,,,,
2.7644444444444445,622,0.0769,,,,,
2.7688888888888887,623,0.6654,,,,,
2.7733333333333334,624,0.3543,,,,,
2.7777777777777777,625,0.2686,,,,,
2.7822222222222224,626,0.5117,,,,,
2.7866666666666666,627,0.1571,,,,,
2.7911111111111113,628,0.313,,,,,
2.7955555555555556,629,0.306,,,,,
2.8,630,0.5554,,,,,
2.8044444444444445,631,0.1693,,,,,
2.8088888888888888,632,0.1903,,,,,
2.8133333333333335,633,0.4326,,,,,
2.8177777777777777,634,0.3404,,,,,
2.822222222222222,635,0.3757,,,,,
2.8266666666666667,636,0.1475,,,,,
2.8311111111111114,637,0.2544,,,,,
2.8355555555555556,638,0.2578,,,,,
2.84,639,0.1707,,,,,
2.8444444444444446,640,0.1894,,,,,
2.848888888888889,641,0.213,,,,,
2.8533333333333335,642,0.5246,,,,,
2.8577777777777778,643,0.1523,,,,,
2.862222222222222,644,0.3389,,,,,
2.8666666666666667,645,0.4817,,,,,
2.871111111111111,646,0.1654,,,,,
2.8755555555555556,647,0.6063,,,,,
2.88,648,0.1932,,,,,
2.8844444444444446,649,0.1416,,,,,
2.888888888888889,650,0.4319,,,,,
2.8933333333333335,651,0.1451,,,,,
2.897777777777778,652,0.3171,,,,,
2.902222222222222,653,0.1872,,,,,
2.9066666666666667,654,0.0321,,,,,
2.911111111111111,655,0.504,,,,,
2.9155555555555557,656,0.239,,,,,
2.92,657,0.0578,,,,,
2.924444444444444,658,0.24,,,,,
2.928888888888889,659,0.0199,,,,,
2.9333333333333336,660,0.381,,,,,
2.937777777777778,661,0.106,,,,,
2.942222222222222,662,0.1951,,,,,
2.9466666666666668,663,0.2129,,,,,
2.951111111111111,664,0.3837,,,,,
2.9555555555555557,665,0.3183,,,,,
2.96,666,0.6751,,,,,
2.964444444444444,667,0.0946,,,,,
2.968888888888889,668,0.3478,,,,,
2.9733333333333336,669,0.4886,,,,,
2.977777777777778,670,0.1299,,,,,
2.982222222222222,671,0.272,,,,,
2.986666666666667,672,0.1098,,,,,
2.991111111111111,673,0.056,,,,,
2.9955555555555557,674,0.5523,,,,,
3.0,675,0.1279,,,,,
3.0,675,,0.26452314853668213,0.921670843776107,0.916312292358804,0.9189837567680134,0.9287401413079198
3.0044444444444443,676,0.1964,,,,,
3.008888888888889,677,0.3908,,,,,
3.013333333333333,678,0.6395,,,,,
3.017777777777778,679,0.5694,,,,,
3.022222222222222,680,0.1446,,,,,
3.026666666666667,681,0.0702,,,,,
3.031111111111111,682,0.2126,,,,,
